"07 Kronobergs län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja 1",90883,132483,46478,65410,144940,37481,30398,27260,28027,25054,6959
"07 Kronobergs län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja>1",18256,13233,0,0,0,0,0,0,0,0,304
"07 Kronobergs län","9.6.2 slutanv. Spec Hushåll flerbostadshus","träbränsle",0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","9.6.3 slutanv. Spec Hushåll fritidshus","diesel",0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja 1",0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja>1",0,0,0,0,0,0,0,0,0,0,0
"07 Kronobergs län","9.6.3 slutanv. Spec Hushåll fritidshus","träbränsle",10041,8539,7798,0,20773,0,0,0,0,0,0
"08 Kalmar län","9.6.1 slutanv. Spec Hushåll småhus","diesel",8629,80773,30255,30417,40798,48759,57538,51022,54051,21482,1654
"08 Kalmar län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja 1",655885,562689,515182,383462,241977,234499,163358,142206,132412,85829,38631
"08 Kalmar län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja>1",0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","9.6.1 slutanv. Spec Hushåll småhus","träbränsle",468936,583225,385218,530287,562594,591818,355060,618818,570466,615897,629321
"08 Kalmar län","9.6.2 slutanv. Spec Hushåll flerbostadshus","diesel",4046,24492,1220,2235,2025,1664,1803,1534,1405,1313,893
"08 Kalmar län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja 1",356974,159532,71640,55873,198141,65985,53862,52038,46150,35372,11717
"08 Kalmar län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja>1",118444,52239,5863,0,0,0,0,0,0,0,909
"08 Kalmar län","9.6.2 slutanv. Spec Hushåll flerbostadshus","träbränsle",0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","9.6.3 slutanv. Spec Hushåll fritidshus","diesel",0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja 1",0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja>1",0,0,0,0,0,0,0,0,0,0,0
"08 Kalmar län","9.6.3 slutanv. Spec Hushåll fritidshus","träbränsle",23942,22791,22477,0,29010,0,0,0,0,0,0
"09 Gotlands län","9.6.1 slutanv. Spec Hushåll småhus","diesel",543,11442,3128,3116,4657,5559,5739,5251,5101,6915,675
"09 Gotlands län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja 1",60350,109276,153460,153426,95085,67190,39843,25566,25815,16169,8115
"09 Gotlands län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja>1",0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","9.6.1 slutanv. Spec Hushåll småhus","träbränsle",128810,159316,87650,120658,96159,193979,113273,197419,181994,196487,200770
"09 Gotlands län","9.6.2 slutanv. Spec Hushåll flerbostadshus","diesel",134,2637,3936,4025,2648,1654,1046,857,169,179,47
"09 Gotlands län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja 1",16614,20761,16932,21772,60856,13649,10860,9654,9126,7751,1045
"09 Gotlands län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja>1",40385,8181,9705,0,0,0,0,0,0,0,0
"09 Gotlands län","9.6.2 slutanv. Spec Hushåll flerbostadshus","träbränsle",0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","9.6.3 slutanv. Spec Hushåll fritidshus","diesel",0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja 1",0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja>1",0,0,0,0,0,0,0,0,0,0,0
"09 Gotlands län","9.6.3 slutanv. Spec Hushåll fritidshus","träbränsle",7455,8829,8385,0,2111,0,0,0,0,0,0
"10 Blekinge län","9.6.1 slutanv. Spec Hushåll småhus","diesel",7132,20554,719,623,1176,628,668,568,578,2378,340
"10 Blekinge län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja 1",407272,407959,293133,209086,176866,154128,103270,81928,73509,80963,22729
"10 Blekinge län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja>1",0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","9.6.1 slutanv. Spec Hushåll småhus","träbränsle",222794,214369,139108,191494,201453,234061,140704,245227,226066,244069,249389
"10 Blekinge län","9.6.2 slutanv. Spec Hushåll flerbostadshus","diesel",5899,8536,1794,2528,2867,1066,1186,1046,1076,4577,225
"10 Blekinge län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja 1",282394,198893,83765,63809,141071,47842,40082,37362,34184,28765,12125
"10 Blekinge län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja>1",29188,82873,201543,100590,0,0,0,0,0,0,82
"10 Blekinge län","9.6.2 slutanv. Spec Hushåll flerbostadshus","träbränsle",0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","9.6.3 slutanv. Spec Hushåll fritidshus","diesel",0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja 1",0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja>1",0,0,0,0,0,0,0,0,0,0,0
"10 Blekinge län","9.6.3 slutanv. Spec Hushåll fritidshus","träbränsle",10335,10270,7369,0,9577,0,0,0,0,0,0
"12 Skåne län","9.6.1 slutanv. Spec Hushåll småhus","diesel",35739,99667,11745,12438,10384,8917,8389,7313,7353,20567,7088
"12 Skåne län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja 1",1622559,1531688,1768664,1729618,997595,811397,533146,382451,367287,202711,85609
"12 Skåne län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja>1",0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","9.6.1 slutanv. Spec Hushåll småhus","träbränsle",912734,569594,427218,588106,665380,818549,490715,855244,788419,851208,869760
"12 Skåne län","9.6.2 slutanv. Spec Hushåll flerbostadshus","diesel",8698,25790,20906,23706,24691,29720,33098,29282,29551,21502,1878
"12 Skåne län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja 1",656775,685141,527369,537083,916457,365742,294784,257671,231587,170294,52962
"12 Skåne län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja>1",76284,45083,31178,19025,0,1849,1365,1365,1471,0,2033
"12 Skåne län","9.6.2 slutanv. Spec Hushåll flerbostadshus","träbränsle",0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","9.6.3 slutanv. Spec Hushåll fritidshus","diesel",0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja 1",0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja>1",0,0,0,0,0,0,0,0,0,0,0
"12 Skåne län","9.6.3 slutanv. Spec Hushåll fritidshus","träbränsle",46000,34764,36111,0,51234,0,0,0,0,0,0
"13 Hallands län","9.6.1 slutanv. Spec Hushåll småhus","diesel",5526,30860,5539,5590,5509,5041,5161,4553,4474,6487,1077
"13 Hallands län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja 1",549157,425021,454854,428034,253785,207669,134853,103050,99065,75361,22099
"13 Hallands län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja>1",0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","9.6.1 slutanv. Spec Hushåll småhus","träbränsle",365816,386005,224207,308641,329708,376537,225230,392544,361872,390691,399206
"13 Hallands län","9.6.2 slutanv. Spec Hushåll flerbostadshus","diesel",2235,6562,20664,21062,25609,29620,34314,30348,32092,22238,1019
"13 Hallands län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja 1",224662,155077,162184,175007,337430,100855,80065,71287,65190,46447,10194
"13 Hallands län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja>1",53274,12246,444,0,0,0,0,0,0,0,990
"13 Hallands län","9.6.2 slutanv. Spec Hushåll flerbostadshus","träbränsle",0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","9.6.3 slutanv. Spec Hushåll fritidshus","diesel",0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja 1",0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja>1",0,0,0,0,0,0,0,0,0,0,0
"13 Hallands län","9.6.3 slutanv. Spec Hushåll fritidshus","träbränsle",24600,24668,23344,0,19967,0,0,0,0,0,0
"14 Västra Götalands län","9.6.1 slutanv. Spec Hushåll småhus","diesel",36170,113055,36408,35690,37102,35169,36565,31962,32351,16985,5345
"14 Västra Götalands län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja 1",2227994,2227213,2194019,1943864,1074348,894697,576427,429339,427754,304719,99219
"14 Västra Götalands län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja>1",0,0,0,0,0,0,0,0,614,0,0
"14 Västra Götalands län","9.6.1 slutanv. Spec Hushåll småhus","träbränsle",1651211,813442,1008340,1388070,1373989,1665057,992545,1729861,1594697,1721696,1759220
"14 Västra Götalands län","9.6.2 slutanv. Spec Hushåll flerbostadshus","diesel",21697,56782,29289,37372,33351,34950,36047,30019,28017,20935,3892
"14 Västra Götalands län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja 1",1073914,1002565,715124,823287,1556554,408603,314173,291925,265821,208771,37966
"14 Västra Götalands län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja>1",938809,356643,299140,99194,0,22960,11377,11154,12075,10855,6913
"14 Västra Götalands län","9.6.2 slutanv. Spec Hushåll flerbostadshus","träbränsle",0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","9.6.3 slutanv. Spec Hushåll fritidshus","diesel",0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja 1",0,0,0,0,0,0,6157,0,0,0,0
"14 Västra Götalands län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja>1",0,0,0,0,0,0,0,0,0,0,0
"14 Västra Götalands län","9.6.3 slutanv. Spec Hushåll fritidshus","träbränsle",72711,66899,63364,0,77417,0,0,0,0,0,0
"15 f.d. Älvsborgs län","9.6.1 slutanv. Spec Hushåll småhus","diesel",..,..,..,..,..,..,..,..,..,..,..
"15 f.d. Älvsborgs län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja 1",..,..,..,..,..,..,..,..,..,..,..
"15 f.d. Älvsborgs län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja>1",..,..,..,..,..,..,..,..,..,..,..
"15 f.d. Älvsborgs län","9.6.1 slutanv. Spec Hushåll småhus","träbränsle",..,..,..,..,..,..,..,..,..,..,..
"15 f.d. Älvsborgs län","9.6.2 slutanv. Spec Hushåll flerbostadshus","diesel",..,..,..,..,..,..,..,..,..,..,..
"15 f.d. Älvsborgs län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja 1",..,..,..,..,..,..,..,..,..,..,..
"15 f.d. Älvsborgs län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja>1",..,..,..,..,..,..,..,..,..,..,..
"15 f.d. Älvsborgs län","9.6.2 slutanv. Spec Hushåll flerbostadshus","träbränsle",..,..,..,..,..,..,..,..,..,..,..
"15 f.d. Älvsborgs län","9.6.3 slutanv. Spec Hushåll fritidshus","diesel",..,..,..,..,..,..,..,..,..,..,..
"15 f.d. Älvsborgs län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja 1",..,..,..,..,..,..,..,..,..,..,..
"15 f.d. Älvsborgs län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja>1",..,..,..,..,..,..,..,..,..,..,..
"15 f.d. Älvsborgs län","9.6.3 slutanv. Spec Hushåll fritidshus","träbränsle",..,..,..,..,..,..,..,..,..,..,..
"16 f.d. Skaraborgs län","9.6.1 slutanv. Spec Hushåll småhus","diesel",..,..,..,..,..,..,..,..,..,..,..
"16 f.d. Skaraborgs län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja 1",..,..,..,..,..,..,..,..,..,..,..
"16 f.d. Skaraborgs län","9.6.1 slutanv. Spec Hushåll småhus","eldningsolja>1",..,..,..,..,..,..,..,..,..,..,..
"16 f.d. Skaraborgs län","9.6.1 slutanv. Spec Hushåll småhus","träbränsle",..,..,..,..,..,..,..,..,..,..,..
"16 f.d. Skaraborgs län","9.6.2 slutanv. Spec Hushåll flerbostadshus","diesel",..,..,..,..,..,..,..,..,..,..,..
"16 f.d. Skaraborgs län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja 1",..,..,..,..,..,..,..,..,..,..,..
"16 f.d. Skaraborgs län","9.6.2 slutanv. Spec Hushåll flerbostadshus","eldningsolja>1",..,..,..,..,..,..,..,..,..,..,..
"16 f.d. Skaraborgs län","9.6.2 slutanv. Spec Hushåll flerbostadshus","träbränsle",..,..,..,..,..,..,..,..,..,..,..
"16 f.d. Skaraborgs län","9.6.3 slutanv. Spec Hushåll fritidshus","diesel",..,..,..,..,..,..,..,..,..,..,..
"16 f.d. Skaraborgs län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja 1",..,..,..,..,..,..,..,..,..,..,..
"16 f.d. Skaraborgs län","9.6.3 slutanv. Spec Hushåll fritidshus","eldningsolja>1",..,..,..,..,..,..,..,..,..,..,..
"16 f.d. Skaraborgs län","9.6.3 slutanv. Spec Hushåll fritidshus","träbränsle",..,..,..,..,..,..,..,..,..,..,..
"17 Värmlands län","9.6.1 slutanv. Spec Hushåll småhus","diesel",3483,11153,3192,3623,3684,2889,2660,2292,2491,4338,3425
