"region","drivmedel","2010M01","2010M02","2010M03","2010M04","2010M05","2010M06","2010M07","2010M08","2010M09","2010M10","2010M11","2010M12"
"1486 Strömstad","etanol/etanol flexifuel",1,0,1,1,2,0,2,2,2,0,2,0
"1486 Strömstad","gas/gas flexifuel",0,0,0,0,0,0,1,0,0,1,0,1
"1486 Strömstad","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1487 Vänersborg","bensin",62,20,40,33,41,59,74,40,60,26,41,36
"1487 Vänersborg","diesel",16,34,45,64,34,75,49,80,83,71,40,71
"1487 Vänersborg","el",0,0,0,0,0,0,0,0,0,0,0,0
"1487 Vänersborg","elhybrid",0,0,0,0,0,0,0,0,0,5,0,1
"1487 Vänersborg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1487 Vänersborg","etanol/etanol flexifuel",39,7,11,21,16,13,18,6,29,24,55,17
"1487 Vänersborg","gas/gas flexifuel",0,1,1,0,1,2,1,0,0,2,0,1
"1487 Vänersborg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1488 Trollhättan","bensin",35,64,60,110,102,122,128,80,72,91,86,84
"1488 Trollhättan","diesel",39,48,76,122,149,183,130,93,174,105,194,152
"1488 Trollhättan","el",0,0,0,0,0,0,0,0,0,0,0,0
"1488 Trollhättan","elhybrid",2,0,2,2,1,1,1,3,4,1,1,2
"1488 Trollhättan","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1488 Trollhättan","etanol/etanol flexifuel",11,10,89,86,221,247,153,74,280,131,216,168
"1488 Trollhättan","gas/gas flexifuel",5,7,13,6,6,4,1,4,3,5,9,3
"1488 Trollhättan","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1489 Alingsås","bensin",31,27,71,63,40,68,62,48,66,44,47,38
"1489 Alingsås","diesel",36,49,64,60,51,65,58,58,57,79,51,76
"1489 Alingsås","el",0,0,0,0,0,0,0,0,0,0,0,0
"1489 Alingsås","elhybrid",2,0,0,1,0,1,0,1,1,1,3,3
"1489 Alingsås","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1489 Alingsås","etanol/etanol flexifuel",6,7,13,10,8,10,4,11,8,19,2,14
"1489 Alingsås","gas/gas flexifuel",1,2,3,0,0,1,1,0,6,0,0,2
"1489 Alingsås","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1490 Borås","bensin",109,80,150,176,158,142,95,117,155,131,124,116
"1490 Borås","diesel",82,116,176,174,194,188,146,189,190,200,217,233
"1490 Borås","el",0,0,0,0,0,0,0,0,0,0,0,0
"1490 Borås","elhybrid",4,3,4,3,3,2,2,3,4,3,2,1
"1490 Borås","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1490 Borås","etanol/etanol flexifuel",31,65,40,50,72,61,34,36,54,52,85,89
"1490 Borås","gas/gas flexifuel",14,5,13,11,4,10,5,6,13,4,6,8
"1490 Borås","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1491 Ulricehamn","bensin",28,29,34,43,34,31,28,30,34,31,18,32
"1491 Ulricehamn","diesel",15,17,40,36,40,49,43,52,42,42,47,42
"1491 Ulricehamn","el",0,0,0,0,0,0,0,0,0,0,0,0
"1491 Ulricehamn","elhybrid",2,0,2,1,1,0,0,0,3,0,2,0
"1491 Ulricehamn","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1491 Ulricehamn","etanol/etanol flexifuel",3,4,4,8,8,1,6,2,12,9,11,5
"1491 Ulricehamn","gas/gas flexifuel",1,0,0,0,0,3,0,0,0,0,0,2
"1491 Ulricehamn","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1492 Åmål","bensin",7,4,11,13,13,12,8,10,7,9,8,13
"1492 Åmål","diesel",8,13,12,11,15,20,14,13,20,15,11,24
"1492 Åmål","el",0,0,0,0,0,0,0,0,0,0,0,0
"1492 Åmål","elhybrid",0,0,0,1,0,1,0,1,0,0,1,0
"1492 Åmål","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1492 Åmål","etanol/etanol flexifuel",4,3,3,2,2,3,4,1,2,4,2,5
"1492 Åmål","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,1
"1492 Åmål","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1493 Mariestad","bensin",16,17,42,30,25,41,29,25,24,39,27,21
"1493 Mariestad","diesel",14,22,28,29,32,26,24,23,41,31,30,33
"1493 Mariestad","el",0,0,0,0,0,0,0,0,0,0,0,0
"1493 Mariestad","elhybrid",1,1,1,2,1,1,1,2,2,0,6,3
"1493 Mariestad","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1493 Mariestad","etanol/etanol flexifuel",8,3,2,8,0,4,4,4,7,5,5,5
"1493 Mariestad","gas/gas flexifuel",0,0,0,1,0,0,0,0,1,0,0,0
"1493 Mariestad","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1494 Lidköping","bensin",27,28,42,53,47,57,49,45,36,40,50,48
"1494 Lidköping","diesel",48,49,62,55,82,52,54,57,65,92,91,87
"1494 Lidköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"1494 Lidköping","elhybrid",1,3,0,2,0,0,1,1,0,2,0,0
"1494 Lidköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1494 Lidköping","etanol/etanol flexifuel",19,25,22,25,14,20,10,16,26,28,23,26
"1494 Lidköping","gas/gas flexifuel",4,3,7,8,2,4,6,3,6,7,7,1
"1494 Lidköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1495 Skara","bensin",17,6,27,21,31,27,18,20,21,17,16,17
"1495 Skara","diesel",10,21,25,31,11,23,21,19,25,26,25,28
"1495 Skara","el",0,0,0,0,0,0,0,0,0,0,0,0
"1495 Skara","elhybrid",0,0,1,0,0,0,0,1,0,0,0,0
"1495 Skara","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1495 Skara","etanol/etanol flexifuel",7,4,8,3,3,19,14,4,6,2,4,4
"1495 Skara","gas/gas flexifuel",0,0,1,1,2,2,0,0,2,0,1,0
"1495 Skara","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1496 Skövde","bensin",62,53,92,84,68,89,55,76,48,69,64,72
"1496 Skövde","diesel",65,80,112,108,75,123,76,91,135,133,141,131
"1496 Skövde","el",0,0,0,0,0,0,0,0,0,0,0,0
"1496 Skövde","elhybrid",2,1,5,2,4,3,3,4,2,2,8,3
"1496 Skövde","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1496 Skövde","etanol/etanol flexifuel",30,33,42,30,18,19,15,22,16,35,47,39
"1496 Skövde","gas/gas flexifuel",4,9,5,7,9,2,8,7,8,10,5,6
"1496 Skövde","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1497 Hjo","bensin",3,6,6,12,10,12,12,8,8,6,3,5
"1497 Hjo","diesel",0,3,10,6,8,11,11,9,15,9,7,10
"1497 Hjo","el",0,0,0,0,0,0,0,0,0,0,0,0
"1497 Hjo","elhybrid",0,0,0,0,0,0,0,0,0,1,0,0
"1497 Hjo","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1497 Hjo","etanol/etanol flexifuel",1,0,0,0,0,1,1,1,1,0,1,1
"1497 Hjo","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1497 Hjo","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1498 Tidaholm","bensin",1,0,6,9,10,15,6,7,5,4,6,3
"1498 Tidaholm","diesel",2,6,7,8,9,10,8,7,11,10,11,13
"1498 Tidaholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"1498 Tidaholm","elhybrid",0,0,0,0,0,0,0,0,2,0,0,0
"1498 Tidaholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1498 Tidaholm","etanol/etanol flexifuel",1,0,1,2,1,0,1,1,1,2,0,1
"1498 Tidaholm","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1498 Tidaholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1499 Falköping","bensin",14,9,22,39,26,32,23,25,29,20,18,21
"1499 Falköping","diesel",23,29,45,51,36,42,24,31,41,44,59,53
"1499 Falköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"1499 Falköping","elhybrid",2,0,0,0,1,0,0,0,1,0,2,0
"1499 Falköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1499 Falköping","etanol/etanol flexifuel",3,5,7,6,2,4,2,1,6,7,3,2
"1499 Falköping","gas/gas flexifuel",0,2,0,3,1,1,1,1,0,2,1,0
"1499 Falköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1715 Kil","bensin",4,7,3,12,7,11,6,7,6,4,7,6
"1715 Kil","diesel",4,9,15,6,13,11,5,10,10,9,12,14
"1715 Kil","el",0,0,0,0,0,0,0,0,0,0,0,0
"1715 Kil","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1715 Kil","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1715 Kil","etanol/etanol flexifuel",1,1,1,1,3,3,0,3,0,2,1,4
"1715 Kil","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1715 Kil","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1730 Eda","bensin",4,2,6,3,6,5,8,6,7,6,8,10
"1730 Eda","diesel",5,11,9,8,2,6,4,1,10,11,10,10
"1730 Eda","el",0,0,0,0,0,0,0,0,0,0,0,0
"1730 Eda","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1730 Eda","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1730 Eda","etanol/etanol flexifuel",1,1,2,1,2,0,1,1,1,1,0,1
"1730 Eda","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1730 Eda","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1737 Torsby","bensin",1,5,4,12,10,10,6,13,14,6,5,6
"1737 Torsby","diesel",18,8,11,13,17,10,11,14,34,13,18,16
"1737 Torsby","el",0,0,0,0,0,0,0,0,0,0,0,0
"1737 Torsby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1737 Torsby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1737 Torsby","etanol/etanol flexifuel",6,0,5,4,0,7,4,11,2,4,3,1
"1737 Torsby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1737 Torsby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1760 Storfors","bensin",1,1,3,5,2,0,4,1,3,1,3,1
"1760 Storfors","diesel",2,3,3,5,0,9,2,6,2,4,6,3
"1760 Storfors","el",0,0,0,0,0,0,0,0,0,0,0,0
"1760 Storfors","elhybrid",0,0,0,0,0,0,0,0,1,1,0,0
"1760 Storfors","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1760 Storfors","etanol/etanol flexifuel",0,1,1,0,0,0,0,0,0,2,0,0
"1760 Storfors","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1760 Storfors","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1761 Hammarö","bensin",13,5,5,12,9,7,13,12,9,7,9,7
"1761 Hammarö","diesel",12,11,9,9,20,27,21,64,16,15,21,25
"1761 Hammarö","el",0,0,0,0,0,0,0,0,0,0,0,0
"1761 Hammarö","elhybrid",0,0,0,0,0,1,0,0,0,0,0,0
"1761 Hammarö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1761 Hammarö","etanol/etanol flexifuel",0,1,2,1,1,5,2,1,0,2,0,1
"1761 Hammarö","gas/gas flexifuel",0,0,0,0,0,0,1,0,0,0,0,0
"1761 Hammarö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1762 Munkfors","bensin",3,2,0,4,3,4,1,1,3,0,4,3
"1762 Munkfors","diesel",1,4,0,2,0,0,2,1,1,5,5,2
"1762 Munkfors","el",0,0,0,0,0,0,0,0,0,0,0,0
"1762 Munkfors","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1762 Munkfors","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1762 Munkfors","etanol/etanol flexifuel",0,1,0,1,0,0,1,0,0,0,0,1
"1762 Munkfors","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1762 Munkfors","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1763 Forshaga","bensin",1,6,6,3,11,9,3,5,6,4,3,6
"1763 Forshaga","diesel",2,7,12,5,10,14,9,6,12,2,14,10
"1763 Forshaga","el",0,0,0,0,0,0,0,0,0,0,0,0
"1763 Forshaga","elhybrid",0,0,0,1,0,0,0,0,0,0,1,0
"1763 Forshaga","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1763 Forshaga","etanol/etanol flexifuel",1,1,0,1,1,4,1,0,1,1,2,0
"1763 Forshaga","gas/gas flexifuel",0,1,0,0,0,0,0,0,0,0,0,0
"1763 Forshaga","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1764 Grums","bensin",6,3,0,7,3,2,5,5,3,2,3,7
"1764 Grums","diesel",4,1,3,6,9,9,5,5,17,8,3,7
"1764 Grums","el",0,0,0,0,0,0,0,0,0,0,0,0
"1764 Grums","elhybrid",0,0,0,0,0,0,1,0,0,0,0,0
"1764 Grums","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1764 Grums","etanol/etanol flexifuel",1,0,0,0,1,0,2,3,0,0,0,0
"1764 Grums","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1764 Grums","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,1
"1765 Årjäng","bensin",5,3,7,10,12,8,4,4,3,5,7,7
"1765 Årjäng","diesel",7,6,9,10,9,10,4,5,13,13,10,12
"1765 Årjäng","el",0,0,0,0,0,0,0,0,0,0,0,0
"1765 Årjäng","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1765 Årjäng","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1765 Årjäng","etanol/etanol flexifuel",1,1,1,3,0,3,3,2,1,4,2,0
"1765 Årjäng","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1765 Årjäng","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1766 Sunne","bensin",4,6,12,15,10,10,12,7,7,6,9,6
"1766 Sunne","diesel",13,15,9,11,11,23,17,24,13,31,24,43
"1766 Sunne","el",0,0,0,0,0,0,0,0,0,0,0,0
"1766 Sunne","elhybrid",0,0,0,0,0,0,0,0,1,0,0,0
"1766 Sunne","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1766 Sunne","etanol/etanol flexifuel",1,2,4,1,3,5,1,2,6,1,1,49
"1766 Sunne","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1766 Sunne","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1780 Karlstad","bensin",63,56,127,133,90,98,96,98,89,128,96,101
"1780 Karlstad","diesel",102,114,142,174,121,178,161,153,222,256,195,255
"1780 Karlstad","el",0,0,0,0,0,0,0,0,0,0,0,0
"1780 Karlstad","elhybrid",1,2,2,3,4,1,3,4,5,5,3,3
"1780 Karlstad","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1780 Karlstad","etanol/etanol flexifuel",21,36,28,34,31,52,20,47,35,24,28,59
"1780 Karlstad","gas/gas flexifuel",9,6,10,5,6,4,2,7,5,5,4,3
"1780 Karlstad","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1781 Kristinehamn","bensin",16,17,27,21,26,34,8,23,23,24,28,15
"1781 Kristinehamn","diesel",13,21,39,25,38,47,31,27,23,24,46,60
"1781 Kristinehamn","el",0,0,0,0,0,0,0,0,0,0,0,0
"1781 Kristinehamn","elhybrid",0,0,0,0,1,0,0,2,1,2,1,1
"1781 Kristinehamn","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1781 Kristinehamn","etanol/etanol flexifuel",10,9,8,7,2,6,0,4,9,6,7,6
"1781 Kristinehamn","gas/gas flexifuel",0,0,0,0,0,0,1,0,0,0,0,0
"1781 Kristinehamn","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1782 Filipstad","bensin",3,4,7,9,9,12,6,7,5,7,2,5
"1782 Filipstad","diesel",7,6,8,13,6,4,4,5,6,8,12,9
"1782 Filipstad","el",0,0,0,0,0,0,0,0,0,0,0,0
"1782 Filipstad","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1782 Filipstad","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1782 Filipstad","etanol/etanol flexifuel",0,3,2,0,2,2,1,5,2,1,7,0
"1782 Filipstad","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1782 Filipstad","övriga bränslen",0,0,0,0,0,1,0,0,0,0,0,0
"1783 Hagfors","bensin",4,0,3,10,7,7,2,10,4,6,5,5
"1783 Hagfors","diesel",6,3,11,17,10,12,7,7,7,8,11,11
"1783 Hagfors","el",0,0,0,0,0,0,0,0,0,0,0,0
"1783 Hagfors","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1783 Hagfors","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1783 Hagfors","etanol/etanol flexifuel",3,1,1,0,1,2,0,1,1,2,17,1
"1783 Hagfors","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1783 Hagfors","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1784 Arvika","bensin",10,16,17,23,21,27,18,28,24,20,13,20
"1784 Arvika","diesel",15,22,38,29,20,22,30,23,26,36,43,46
"1784 Arvika","el",0,0,0,0,0,0,0,0,0,0,0,0
"1784 Arvika","elhybrid",0,0,0,0,1,0,0,1,0,0,0,0
"1784 Arvika","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1784 Arvika","etanol/etanol flexifuel",6,1,4,8,5,8,5,5,8,6,6,4
"1784 Arvika","gas/gas flexifuel",0,1,0,0,0,0,0,0,0,0,0,0
"1784 Arvika","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1785 Säffle","bensin",7,5,2,10,10,15,10,9,4,8,7,8
"1785 Säffle","diesel",8,11,7,7,14,26,12,7,12,14,18,23
"1785 Säffle","el",0,0,0,0,0,0,0,0,0,0,0,0
"1785 Säffle","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1785 Säffle","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1785 Säffle","etanol/etanol flexifuel",1,1,1,2,1,0,2,0,3,3,3,1
"1785 Säffle","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1785 Säffle","övriga bränslen",1,0,0,0,0,0,0,0,0,0,0,0
"1814 Lekeberg","bensin",0,1,7,6,7,6,6,2,2,4,2,6
"1814 Lekeberg","diesel",5,3,4,8,9,9,5,4,5,5,5,7
"1814 Lekeberg","el",0,0,0,0,0,0,0,0,0,0,0,0
"1814 Lekeberg","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1814 Lekeberg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1814 Lekeberg","etanol/etanol flexifuel",0,0,1,0,0,1,0,2,1,0,1,0
"1814 Lekeberg","gas/gas flexifuel",0,0,0,0,1,0,0,0,0,0,0,0
"1814 Lekeberg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1860 Laxå","bensin",0,1,4,2,0,2,4,2,3,3,3,5
"1860 Laxå","diesel",4,4,6,7,3,7,6,5,8,11,8,12
"1860 Laxå","el",0,0,0,0,0,0,0,0,0,0,0,0
"1860 Laxå","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1860 Laxå","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1860 Laxå","etanol/etanol flexifuel",0,0,1,0,1,0,0,1,3,3,0,2
"1860 Laxå","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1860 Laxå","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1861 Hallsberg","bensin",5,4,8,7,14,10,8,3,6,1,5,5
"1861 Hallsberg","diesel",9,8,10,8,8,12,10,9,11,13,16,14
"1861 Hallsberg","el",0,0,0,0,0,0,0,0,0,0,0,0
"1861 Hallsberg","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1861 Hallsberg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1861 Hallsberg","etanol/etanol flexifuel",1,0,3,3,4,1,0,3,2,0,1,0
"1861 Hallsberg","gas/gas flexifuel",0,0,0,0,1,0,0,0,0,0,0,1
"1861 Hallsberg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1862 Degerfors","bensin",3,4,7,7,3,7,7,3,3,4,6,6
"1862 Degerfors","diesel",4,10,10,13,10,5,12,8,16,21,8,11
"1862 Degerfors","el",0,0,0,0,0,0,0,0,0,0,0,0
"1862 Degerfors","elhybrid",0,0,0,0,0,0,0,0,0,0,1,0
"1862 Degerfors","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1862 Degerfors","etanol/etanol flexifuel",5,1,3,1,1,2,1,2,3,3,7,10
"1862 Degerfors","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1862 Degerfors","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1863 Hällefors","bensin",5,4,10,3,8,5,6,6,4,9,2,2
"1863 Hällefors","diesel",6,10,4,7,6,4,2,7,17,15,8,10
"1863 Hällefors","el",0,0,0,0,0,0,0,0,0,0,0,0
"1863 Hällefors","elhybrid",1,1,0,0,1,0,0,1,0,1,0,0
"1863 Hällefors","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1863 Hällefors","etanol/etanol flexifuel",0,1,0,0,0,2,2,0,0,1,0,1
"1863 Hällefors","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1863 Hällefors","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1864 Ljusnarsberg","bensin",3,3,5,1,7,9,4,3,3,1,5,4
"1864 Ljusnarsberg","diesel",1,2,3,2,3,2,18,3,4,6,4,2
"1864 Ljusnarsberg","el",0,0,0,0,0,0,0,0,0,0,0,0
"1864 Ljusnarsberg","elhybrid",0,0,0,0,0,0,0,0,1,0,0,0
"1864 Ljusnarsberg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1864 Ljusnarsberg","etanol/etanol flexifuel",1,1,1,0,0,0,0,0,1,0,0,1
"1864 Ljusnarsberg","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1864 Ljusnarsberg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1880 Örebro","bensin",70,74,142,163,147,147,130,156,140,119,120,115
"1880 Örebro","diesel",105,176,205,233,208,257,179,188,225,268,245,217
"1880 Örebro","el",0,0,0,0,0,0,0,0,0,0,0,0
"1880 Örebro","elhybrid",6,3,6,8,5,8,5,2,4,10,8,9
"1880 Örebro","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1880 Örebro","etanol/etanol flexifuel",29,26,32,43,42,39,31,55,51,64,56,53
"1880 Örebro","gas/gas flexifuel",18,12,10,15,11,7,14,14,10,14,13,15
"1880 Örebro","övriga bränslen",0,0,0,0,1,0,1,0,0,0,0,0
"1881 Kumla","bensin",9,7,7,14,23,20,21,16,10,14,14,16
"1881 Kumla","diesel",13,11,18,14,20,26,18,11,11,15,19,17
"1881 Kumla","el",0,0,0,0,0,0,0,0,0,0,0,0
"1881 Kumla","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1881 Kumla","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1881 Kumla","etanol/etanol flexifuel",3,2,4,2,3,1,3,2,2,4,2,0
"1881 Kumla","gas/gas flexifuel",1,0,0,0,0,0,0,0,0,0,0,0
"1881 Kumla","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1882 Askersund","bensin",4,5,7,13,7,10,6,6,9,2,8,4
"1882 Askersund","diesel",3,4,11,10,9,12,11,7,15,10,17,11
"1882 Askersund","el",0,0,0,0,0,0,0,0,0,0,0,0
"1882 Askersund","elhybrid",1,0,0,0,0,0,0,0,0,0,0,0
"1882 Askersund","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1882 Askersund","etanol/etanol flexifuel",3,3,2,4,5,2,4,4,2,0,0,1
"1882 Askersund","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1882 Askersund","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1883 Karlskoga","bensin",12,14,20,34,30,44,24,23,13,19,23,26
"1883 Karlskoga","diesel",13,23,28,35,35,37,23,34,36,27,34,27
"1883 Karlskoga","el",0,0,0,0,0,0,0,0,0,0,0,0
"1883 Karlskoga","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1883 Karlskoga","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1883 Karlskoga","etanol/etanol flexifuel",7,5,3,5,7,11,3,7,8,13,8,16
"1883 Karlskoga","gas/gas flexifuel",1,0,0,0,0,0,1,0,0,1,0,0
"1883 Karlskoga","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1884 Nora","bensin",3,3,10,10,10,8,7,10,8,5,4,6
"1884 Nora","diesel",14,12,24,26,22,19,15,18,25,15,17,18
"1884 Nora","el",0,0,0,0,0,0,0,0,0,0,0,0
"1884 Nora","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1884 Nora","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1884 Nora","etanol/etanol flexifuel",0,0,0,1,2,6,1,4,2,1,2,2
"1884 Nora","gas/gas flexifuel",0,0,1,0,0,0,0,0,0,0,0,0
"1884 Nora","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1885 Lindesberg","bensin",16,15,21,33,30,29,11,12,8,22,16,15
"1885 Lindesberg","diesel",12,32,33,46,44,50,41,54,48,33,41,37
"1885 Lindesberg","el",0,0,0,0,0,0,0,0,0,0,0,0
"1885 Lindesberg","elhybrid",1,0,0,0,0,0,0,0,0,0,0,0
"1885 Lindesberg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1885 Lindesberg","etanol/etanol flexifuel",2,2,2,1,3,2,1,2,2,4,2,1
"1885 Lindesberg","gas/gas flexifuel",0,2,0,0,0,0,1,0,0,0,0,0
"1885 Lindesberg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1904 Skinnskatteberg","bensin",2,2,1,3,3,0,1,1,1,4,1,2
"1904 Skinnskatteberg","diesel",4,2,5,2,2,4,7,3,6,5,4,2
"1904 Skinnskatteberg","el",0,0,0,0,0,0,0,0,0,0,0,0
"1904 Skinnskatteberg","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1904 Skinnskatteberg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1904 Skinnskatteberg","etanol/etanol flexifuel",0,2,1,0,0,0,1,1,0,0,1,0
"1904 Skinnskatteberg","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1904 Skinnskatteberg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1907 Surahammar","bensin",2,2,3,8,7,6,3,4,5,5,5,2
"1907 Surahammar","diesel",2,6,7,9,9,6,6,10,10,8,9,7
